ID,Name,Equipment,BodyPart,Target,Synergist,URL,Img
0104,Barbell Standing Back Wrist Curl,Barbell,Forearms,Wrist Flexors,,https://www.gymvisual.com/illustrations/124-barbell-standing-back-wrist-curl.html,https://www.gymvisual.com/338-large_default/barbell-standing-back-wrist-curl.jpg
0105,Barbell Standing Bradford Press,Barbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/125-barbell-standing-bradford-press.html,https://www.gymvisual.com/341-large_default/barbell-standing-bradford-press.jpg
0106,Barbell Standing Close Grip Curl,Barbell,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/126-barbell-standing-close-grip-curl.html,https://www.gymvisual.com/2943-large_default/barbell-standing-close-grip-curl.jpg
0107,Barbell Standing Front Raise Over Head,Barbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/127-barbell-standing-front-raise-over-head.html,https://www.gymvisual.com/346-large_default/barbell-standing-front-raise-over-head.jpg
0108,Barbell Standing Leg Calf Raise,Barbell,Calves,Gastrocnemius,Soleus,https://www.gymvisual.com/illustrations/128-barbell-standing-leg-calf-raise.html,https://www.gymvisual.com/349-large_default/barbell-standing-leg-calf-raise.jpg
0109,Barbell Standing Overhead Triceps Extension,Barbell,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/129-barbell-standing-overhead-triceps-extension.html,https://www.gymvisual.com/352-large_default/barbell-standing-overhead-triceps-extension.jpg
0110,Barbell Standing Reverse Grip Curl,Barbell,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/130-barbell-standing-reverse-grip-curl.html,https://www.gymvisual.com/355-large_default/barbell-standing-reverse-grip-curl.jpg
0111,Barbell Standing Rocking Leg Calf Raise,Barbell,Calves,"Gastrocnemius, Tibialis Anterior",Soleus,https://www.gymvisual.com/illustrations/131-barbell-standing-rocking-leg-calf-raise.html,https://www.gymvisual.com/358-large_default/barbell-standing-rocking-leg-calf-raise.jpg
0112,Barbell Standing Twist,Barbell,Waist,Obliques,Iliopsoas,https://www.gymvisual.com/illustrations/132-barbell-standing-twist.html,https://www.gymvisual.com/361-large_default/barbell-standing-twist.jpg
0113,Barbell Standing Wide-grip Curl,Barbell,Upper Arms,"Biceps Brachii, Brachialis",Brachioradialis,https://www.gymvisual.com/illustrations/133-barbell-standing-wide-grip-curl.html,https://www.gymvisual.com/364-large_default/barbell-standing-wide-grip-curl.jpg
0114,Barbell Step-up,Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/134-barbell-step-up.html,https://www.gymvisual.com/367-large_default/barbell-step-up.jpg
0115,Barbell Stiff Leg Good Morning,Barbell,Thighs,"Erector Spinae, Gluteus Maximus, Hamstrings",Adductor Magnus,https://www.gymvisual.com/illustrations/135-barbell-stiff-leg-good-morning.html,https://www.gymvisual.com/370-large_default/barbell-stiff-leg-good-morning.jpg
0116,Barbell Straight Leg Deadlift,Barbell,Thighs,"Erector Spinae, Hamstrings","Adductor Magnus, Gluteus Maximus",https://www.gymvisual.com/illustrations/136-barbell-straight-leg-deadlift.html,https://www.gymvisual.com/15635-large_default/barbell-straight-leg-deadlift.jpg
0117,Barbell Sumo Deadlift,Barbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/137-barbell-sumo-deadlift.html,https://www.gymvisual.com/10062-large_default/barbell-sumo-deadlift.jpg
0118,Barbell Reverse Grip Bent over Row,Barbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head",https://www.gymvisual.com/illustrations/138-barbell-reverse-grip-bent-over-row.html,https://www.gymvisual.com/10575-large_default/barbell-reverse-grip-bent-over-row.jpg
0119,Barbell Upright Row (version 2),Barbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/139-barbell-upright-row-version-2.html,https://www.gymvisual.com/382-large_default/barbell-upright-row-version-2.jpg
0120,Barbell Upright Row,Barbell,Shoulders,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/140-barbell-upright-row.html,https://www.gymvisual.com/385-large_default/barbell-upright-row.jpg
0121,Barbell Upright Row (version 3),Barbell,Shoulders,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/141-barbell-upright-row-version-3.html,https://www.gymvisual.com/388-large_default/barbell-upright-row-version-3.jpg
0122,Barbell Wide Bench Press,Barbell,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",https://www.gymvisual.com/illustrations/142-barbell-wide-bench-press.html,https://www.gymvisual.com/391-large_default/barbell-wide-bench-press.jpg
0123,Barbell Wide-grip Upright Row,Barbell,Shoulders,Deltoid Lateral,"Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/143-barbell-wide-grip-upright-row.html,https://www.gymvisual.com/394-large_default/barbell-wide-grip-upright-row.jpg
0124,Barbell Wide Squat,Barbell,Thighs,Quadriceps,"Adductor Magnus, Gluteus Maximus, Soleus",https://www.gymvisual.com/illustrations/144-barbell-wide-squat.html,https://www.gymvisual.com/15638-large_default/barbell-wide-squat.jpg
0125,Barbell Wrist Curl (version 2),Barbell,Forearms,Wrist Flexors,,https://www.gymvisual.com/illustrations/145-barbell-wrist-curl-version-2.html,https://www.gymvisual.com/400-large_default/barbell-wrist-curl-version-2.jpg
0126,Barbell Wrist Curl,Barbell,Forearms,Wrist Flexors,,https://www.gymvisual.com/illustrations/146-barbell-wrist-curl.html,https://www.gymvisual.com/403-large_default/barbell-wrist-curl.jpg
0127,Barbell Zercher Squat,Barbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/147-barbell-zercher-squat.html,https://www.gymvisual.com/406-large_default/barbell-zercher-squat.jpg
0128,Battling Ropes,Rope,Shoulders,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/148-battling-ropes.html,https://www.gymvisual.com/9415-large_default/battling-ropes.jpg
0129,Bench Dip (knees bent),Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Sternal Head",https://www.gymvisual.com/illustrations/149-bench-dip-knees-bent.html,https://www.gymvisual.com/412-large_default/bench-dip-knees-bent.jpg
0130,Bench Hip Extension,Body weight,Hips,Gluteus Maximus,Hamstrings,https://www.gymvisual.com/illustrations/150-bench-hip-extension.html,https://www.gymvisual.com/415-large_default/bench-hip-extension.jpg
0131,Bent-knee Lying Twist (On Stability Ball),Stability ball,Waist,Obliques,,https://www.gymvisual.com/illustrations/151-bent-knee-lying-twist-on-stability-ball.html,https://www.gymvisual.com/418-large_default/bent-knee-lying-twist-on-stability-ball.jpg
0132,Bent-knee Lying Twist,Body weight,Waist,Obliques,,https://www.gymvisual.com/illustrations/152-bent-knee-lying-twist.html,https://www.gymvisual.com/13109-large_default/bent-knee-lying-twist.jpg
0133,Bent-Knee Side Plank,Body weight,Waist,Obliques,,https://www.gymvisual.com/illustrations/153-bent-knee-side-plank.html,https://www.gymvisual.com/424-large_default/bent-knee-side-plank.jpg
0134,Bent Side Knee Push-up,Body weight,Hips,"Gluteus Medius, Pectoralis Major Sternal Head","Deltoid Anterior, Pectoralis Major Clavicular Head, Quadriceps, Tensor Fasciae Latae, Triceps Brachii",https://www.gymvisual.com/illustrations/154-bent-side-knee-push-up.html,https://www.gymvisual.com/427-large_default/bent-side-knee-push-up.jpg
0135,Bird Dog,Body weight,Waist,Erector Spinae,"Deltoid Anterior, Gluteus Maximus",https://www.gymvisual.com/illustrations/155-bird-dog.html,https://www.gymvisual.com/430-large_default/bird-dog.jpg
0136,Boat Stretch,Body weight,Waist,Rectus Abdominis,Quadriceps,https://www.gymvisual.com/illustrations/156-boat-stretch.html,https://www.gymvisual.com/432-large_default/boat-stretch.jpg
0137,Body-Up,Body weight,Shoulders,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",https://www.gymvisual.com/illustrations/157-body-up.html,https://www.gymvisual.com/435-large_default/body-up.jpg
0138,Bottoms-Up,Body weight,Waist,Rectus Abdominis,"Adductor Brevis, Adductor Longus, Iliopsoas, Obliques, Pectineous, Sartorius, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/158-bottoms-up.html,https://www.gymvisual.com/438-large_default/bottoms-up.jpg
0139,Brachialis Narrow Pull-ups,Body weight,Upper Arms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/159-brachialis-narrow-pull-ups.html,https://www.gymvisual.com/441-large_default/brachialis-narrow-pull-ups.jpg
0140,Brachialis Pull-up,Body weight,Forearms,"Brachialis, Brachioradialis","Biceps Brachii, Levator Scapulae, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/160-brachialis-pull-up.html,https://www.gymvisual.com/444-large_default/brachialis-pull-up.jpg
0141,Bridge - Mountain Climber (Cross Body) (female),Body weight,Waist,Obliques,"Adductor Brevis, Adductor Longus, Deltoid Anterior, Iliopsoas, Pectineous, Quadriceps, Rectus Abdominis, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/161-bridge-mountain-climber-cross-body-female.html,https://www.gymvisual.com/10576-large_default/bridge-mountain-climber-cross-body-female.jpg
0142,Bridge (on knees),Body weight,Waist,Rectus Abdominis,"Obliques, Quadriceps, Serratus Anterior, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/162-bridge-on-knees.html,https://www.gymvisual.com/450-large_default/bridge-on-knees.jpg
0143,Bridge (straight arm),Body weight,Waist,Rectus Abdominis,"Deltoid Anterior, Obliques, Quadriceps, Serratus Anterior, Tensor Fasciae Latae",https://www.gymvisual.com/illustrations/163-bridge-straight-arm.html,https://www.gymvisual.com/452-large_default/bridge-straight-arm.jpg
0144,Bridge Hip Abduction,Body weight,Hips,"Gluteus Medius, Tensor Fasciae Latae",,https://www.gymvisual.com/illustrations/164-bridge-hip-abduction.html,https://www.gymvisual.com/454-large_default/bridge-hip-abduction.jpg
0145,Butt Bridge,Body weight,Waist,"Iliopsoas, Pectineous, Rectus Abdominis","Obliques, Quadriceps",https://www.gymvisual.com/illustrations/165-butt-bridge.html,https://www.gymvisual.com/457-large_default/butt-bridge.jpg
0146,Butt Kicks,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/166-butt-kicks.html,https://www.gymvisual.com/460-large_default/butt-kicks.jpg
0147,Bycicle Twisting Crunch,Body weight,Waist,"Obliques, Rectus Abdominis","Gluteus Maximus, Iliopsoas, Quadriceps",https://www.gymvisual.com/illustrations/167-bycicle-twisting-crunch.html,https://www.gymvisual.com/463-large_default/bycicle-twisting-crunch.jpg
0148,Cable Alternate Shoulder Press,Cable,Shoulders,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii",https://www.gymvisual.com/illustrations/168-cable-alternate-shoulder-press.html,https://www.gymvisual.com/466-large_default/cable-alternate-shoulder-press.jpg
0149,Cable Alternate Triceps Extension,Cable,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/169-cable-alternate-triceps-extension.html,https://www.gymvisual.com/469-large_default/cable-alternate-triceps-extension.jpg
0150,Cable Bar Lateral Pulldown,Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/170-cable-bar-lateral-pulldown.html,https://www.gymvisual.com/472-large_default/cable-bar-lateral-pulldown.jpg
0151,Cable Bench Press,Cable,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/171-cable-bench-press.html,https://www.gymvisual.com/475-large_default/cable-bench-press.jpg
0152,Cable Concentration Extension (on knee),Cable,Upper Arms,Triceps Brachii,,https://www.gymvisual.com/illustrations/172-cable-concentration-extension-on-knee.html,https://www.gymvisual.com/478-large_default/cable-concentration-extension-on-knee.jpg
0153,Cable Cross-over Lateral Pulldown,Cable,Back,Latissimus Dorsi,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/173-cable-cross-over-lateral-pulldown.html,https://www.gymvisual.com/481-large_default/cable-cross-over-lateral-pulldown.jpg
0154,Cable Cross-over Revers Fly,Cable,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/174-cable-cross-over-revers-fly.html,https://www.gymvisual.com/484-large_default/cable-cross-over-revers-fly.jpg
0155,Cable Cross-over Variation,Cable,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",Deltoid Anterior,https://www.gymvisual.com/illustrations/175-cable-cross-over-variation.html,https://www.gymvisual.com/487-large_default/cable-cross-over-variation.jpg
0156,Cable Curl,Cable,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis",https://www.gymvisual.com/illustrations/176-cable-curl.html,https://www.gymvisual.com/490-large_default/cable-curl.jpg
0157,Cable Deadlift,Cable,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/177-cable-deadlift.html,https://www.gymvisual.com/493-large_default/cable-deadlift.jpg
0158,Cable Decline Fly,Cable,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head",https://www.gymvisual.com/illustrations/178-cable-decline-fly.html,https://www.gymvisual.com/496-large_default/cable-decline-fly.jpg
0159,Cable Decline Seated Wide-grip Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",https://www.gymvisual.com/illustrations/179-cable-decline-seated-wide-grip-row.html,https://www.gymvisual.com/499-large_default/cable-decline-seated-wide-grip-row.jpg
0160,Cable Floor Seated Wide-grip Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",https://www.gymvisual.com/illustrations/180-cable-floor-seated-wide-grip-row.html,https://www.gymvisual.com/502-large_default/cable-floor-seated-wide-grip-row.jpg
0161,Cable Forward Raise,Cable,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/181-cable-forward-raise.html,https://www.gymvisual.com/505-large_default/cable-forward-raise.jpg
0162,Cable Front Raise,Cable,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/182-cable-front-raise.html,https://www.gymvisual.com/508-large_default/cable-front-raise.jpg
0163,Cable Front Seated Row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior",https://www.gymvisual.com/illustrations/183-cable-front-seated-row.html,https://www.gymvisual.com/511-large_default/cable-front-seated-row.jpg
0164,Cable Front Shoulder Raise,Cable,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",https://www.gymvisual.com/illustrations/184-cable-front-shoulder-raise.html,https://www.gymvisual.com/514-large_default/cable-front-shoulder-raise.jpg
0165,Cable Hammer Curl (with rope),Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/185-cable-hammer-curl-with-rope.html,https://www.gymvisual.com/517-large_default/cable-hammer-curl-with-rope.jpg
0166,Cable Hammer Curl,Cable,Forearms,Brachioradialis,"Biceps Brachii, Brachialis",https://www.gymvisual.com/illustrations/186-cable-hammer-curl.html,https://www.gymvisual.com/520-large_default/cable-hammer-curl.jpg
